datetime,exchange_inflow_usd_tether,exchange_inflow_usd_ethereum,exchange_inflow_usd_chainlink,exchange_outflow_usd_tether,exchange_outflow_usd_bitcoin,exchange_outflow_usd_ethereum,exchange_outflow_usd_chainlink,deposit_transactions_tether,deposit_transactions_ethereum,deposit_transactions_chainlink,active_addresses_1h_tether,active_addresses_1h_bitcoin,active_addresses_1h_ethereum,active_addresses_1h_chainlink,network_growth_tether,network_growth_bitcoin,network_growth_ethereum,network_growth_chainlink,sentiment_weighted_total_tether,sentiment_weighted_total_bitcoin,sentiment_weighted_total_ethereum,sentiment_weighted_total_chainlink,whale_transaction_count_100k_usd_to_inf_tether,whale_transaction_count_100k_usd_to_inf_bitcoin,whale_transaction_count_100k_usd_to_inf_ethereum,whale_transaction_count_100k_usd_to_inf_chainlink,transaction_volume_bitcoin,transaction_volume_ethereum,transaction_volume_chainlink,age_consumed_tether,age_consumed_bitcoin,age_consumed_ethereum,age_consumed_chainlink,percent_of_total_supply_on_exchanges_tether,percent_of_total_supply_on_exchanges_santiment,percent_of_total_supply_on_exchanges_bitcoin,percent_of_total_supply_on_exchanges_ethereum,percent_of_total_supply_on_exchanges_chainlink
2025-01-01 10:00:00+00:00,3539141.575257555,1098350.5675866692,53347.08646853423,2417763.541925821,3749322.742918637,1461299.476284677,105353.3638066224,37.79340277777778,75.46006944444444,1.4305555555555556,363.5833333333333,2485.833333333333,2068.6666666666665,15.75,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0419253102683333,-0.0201072548215,-0.0310578407516666,0.0,14.083333333333334,19.916666666666668,14.166666666666666,0.75,313.3430550816672,5890.152915589265,12287.613693351172,37696508.13233668,12107.443044231077,44780.985840679496,36736.76929408976,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 11:00:00+00:00,3018162.9899110184,4697491.26148629,44651.961531192384,5955129.795488575,5400751.041441792,3471882.327865612,140256.06256985333,37.79340277777778,75.46006944444444,1.4305555555555556,361.0833333333333,2658.583333333333,2076.583333333333,16.833333333333332,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0173546355685,0.0093398518105833,0.0093391307059166,0.0471246849753333,14.166666666666666,19.25,21.25,0.75,328.0712426116673,9064.07585750987,12008.407789289646,57475311.08829104,11249.19132115248,72607.00931137586,53996.63500674141,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 12:00:00+00:00,3750594.59966705,1281855.7178020985,41480.76541856325,9205861.368295684,5581514.989917339,14079523.920119269,43684.44912274827,37.79340277777778,75.46006944444444,1.4305555555555556,359.8333333333333,2399.75,2122.4166666666665,16.916666666666668,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0043015764899166,0.0184156602304999,0.0291219100676666,-0.02296573689725,21.75,30.25,16.416666666666668,0.5833333333333334,408.79094351000055,10501.90082034714,53350.15200268978,70271241.04956397,15291.89940307414,124722.03430477524,215856.62041441377,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 13:00:00+00:00,2960215.825960468,1323090.6719205717,132970.9792918494,3497463.927485801,8476343.418574378,3160691.890454715,135811.2918381802,37.79340277777778,75.46006944444444,1.4305555555555556,406.3333333333333,2999.9166666666665,2371.833333333333,17.5,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.01447504998525,0.001206343887,-0.0318988764956666,-0.00710947766425,16.833333333333332,27.58333333333333,19.5,2.083333333333333,487.8380515475003,10869.08030030156,34097.83015591738,40911133.50561112,9731.68432437056,68328.95417386836,129534.19474704008,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 14:00:00+00:00,1226441.6446415558,1931394.1294255469,69781.21971677132,6867692.870035819,68109650.2664601,1638705.78029798,128266.82384218724,37.79340277777778,75.46006944444444,1.4305555555555556,300.75,2632.9166666666665,1965.5,15.916666666666666,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,0.0167111903605,0.0293220131475,-0.0457251189250833,-0.00710947766425,12.0,50.66666666666666,17.0,1.0833333333333333,2434.9092233224987,7064.768767406175,15029.481876595702,75820542.39103885,1485246.230922029,43848.32848186105,44762.29454703984,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 15:00:00+00:00,7840036.915704369,1873707.3401095343,28183.52954139012,7473910.811160129,16151470.832353843,2407138.538264736,140455.9279442259,37.79340277777778,75.46006944444444,1.4305555555555556,351.25,5030.75,2072.583333333333,17.333333333333332,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.02395367377425,0.0172597099865,-0.0079842498915833,-0.00710947766425,11.333333333333334,54.66666666666666,24.75,0.6666666666666666,937.5836491416668,6951.794069251807,12250.306431634835,1209529632.497526,25590.75590920529,51220.36623396576,76077.26456459479,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 16:00:00+00:00,2085637.403983683,39650061.77147076,182145.3068231909,5492214.492423016,6773459.104716338,33257995.636545468,222019.02458091933,37.79340277777778,75.46006944444444,1.4305555555555556,369.8333333333333,3880.6666666666665,2173.083333333333,18.75,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,0.0142519198365833,0.0100040586581666,-0.0164275644856666,0.0032617326366666,12.666666666666666,39.75,20.83333333333333,1.5,744.009961129167,29525.146522801297,28657.922288098755,107775318.66691628,27747.542678290247,19707257.6207814,102577.92250896143,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 17:00:00+00:00,2499763.494204504,4577845.553176008,156544.5897720777,5839532.257963547,2192833.352099786,14898254.166473657,183454.85778912067,37.79340277777778,75.46006944444444,1.4305555555555556,354.0833333333333,2733.0,2119.5,18.916666666666668,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0209585913653333,0.0014592316525833,0.0507256131158333,0.0524595549724999,15.333333333333334,21.0,28.33333333333333,1.1666666666666667,217.5007740616668,14083.396523869234,29445.83021653668,167770432.58622423,12994.8697119903,41187.70911183112,254046.5798356376,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 18:00:00+00:00,1724223.2358206387,4443412.702649386,217538.95058102428,2476599.442541871,12232172.399137711,3318993.6334685697,240953.45787316945,37.79340277777778,75.46006944444444,1.4305555555555556,366.4166666666667,5108.416666666667,2241.9166666666665,24.58333333333333,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,0.0176322607535833,0.0134736522338333,-0.0255297973933333,-0.0438793428318333,15.166666666666666,54.333333333333336,16.166666666666668,1.6666666666666667,774.2541401300006,5209.544278483551,36923.28335468581,135444672.29364076,17752.33845161877,82747.06990323008,464909.1134207463,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 19:00:00+00:00,2321670.9368592426,8584184.313714018,444818.0524845396,11083239.901461266,2945013.0130279497,3948999.7711405046,457235.7708988571,37.79340277777778,75.46006944444444,1.4305555555555556,342.3333333333333,3056.833333333333,2177.75,27.08333333333333,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0090665195644166,-0.00598196982875,0.0127851700975,0.0327745574346666,25.416666666666668,31.33333333333333,21.58333333333333,4.666666666666667,457.24872567500046,9023.150395863277,74763.81386865587,125779261.21533614,10098.980968789185,72896.86161921865,139926.12076079324,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 20:00:00+00:00,1320560.0579482545,3500829.8933985103,267283.942143535,3295423.863096269,6230939.693748721,5897901.380109972,371630.6890037191,37.79340277777778,75.46006944444444,1.4305555555555556,321.5,3569.9166666666665,2274.6666666666665,25.58333333333333,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0182340044363333,-0.0192522290993333,-0.0436978307811666,0.0641988173274166,12.333333333333334,36.75,17.916666666666668,3.1666666666666665,500.9478623591665,6681.872822769242,49854.70731018281,19800187.008120988,16686.298939871176,35243.55362486254,143718.41918227525,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 21:00:00+00:00,5082417.806372493,1622727.9631131047,300458.30878659175,4936155.468846218,20991948.267958548,1759761.721429841,219638.9048439232,37.79340277777778,75.46006944444444,1.4305555555555556,313.0833333333333,4534.333333333333,2443.833333333333,21.33333333333333,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,0.0001058761956666,-0.0118128605905833,-0.0043172437824166,-0.0025391985175,13.583333333333334,91.33333333333331,18.25,1.75,802.3209344800001,6805.707160424511,33523.740948773695,27525737.116170827,7709.856989634402,46741.07857172381,185296.58892275047,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 22:00:00+00:00,2067146.7875536089,4725506.321263394,99190.5101481806,3419485.2159870355,20908533.6272956,4379950.177686027,50071.157801002,37.79340277777778,75.46006944444444,1.4305555555555556,301.25,3477.0,2256.25,18.416666666666668,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0034674790134166,0.0020008418825833,0.005063929388,-0.0163950757385,20.58333333333333,20.916666666666668,36.41666666666666,0.25,908.3979007133338,6226.345352936824,12370.498583539624,271230997.22495574,8937.922912187618,33112.89881451228,179920.75443813053,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-01 23:00:00+00:00,1565504.387151422,1976388.567529448,106588.10285996576,1710441.0271118784,4839691.650942338,1930448.4387326136,159654.20755867046,37.79340277777778,75.46006944444444,1.4305555555555556,273.1666666666667,3884.3333333333335,2034.0833333333333,18.58333333333333,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.00349556351675,0.0174313151983333,-0.0077431622381666,-0.0131265470586666,6.75,33.416666666666664,15.666666666666666,1.25,895.4910591958334,4496.856421736709,21093.056728166608,35757899.159471795,72248.61810435182,40639.91034841714,228668.7188123648,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-02 00:00:00+00:00,1982468.2464775376,5464519.551932798,355911.8311668286,5693210.463320918,6793613.969903581,2643632.0260700914,358390.6740595933,37.79340277777778,75.46006944444444,1.4305555555555556,285.1666666666667,3329.1666666666665,2043.6666666666667,24.416666666666668,34.322916666666664,559.8680555555555,171.6909722222222,2.201388888888889,-0.0044912562619166,0.0516889099826666,0.0157330598871666,-0.0155899977926666,18.75,29.0,22.916666666666668,3.5,740.3555135058322,26472.14528461745,54434.54417116145,79801871.90920381,11573.945107616037,998328.6727721804,355837.7481656196,0.0923190169250937,0.087411121915434,0.0135206658255798,0.012604933810651,0.0383876630457864
2025-01-02 01:00:00+00:00,1374346.4642397503,1323812.363301092,243169.8264056387,2280523.6090791915,5373218.984703573,3492677.818717291,138473.70165174667,39.97222222222222,102.5329861111111,1.361111111111111,266.3333333333333,4142.5,2060.583333333333,20.75,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.0003228596705833,-0.0263988220180833,0.007265497266,-0.0343248700510833,12.916666666666666,23.08333333333333,15.666666666666666,1.75,439.9225608333334,4664.957327159784,35463.614932459684,24203861.64478753,6765.099284815394,35276.516110892255,287310.58062832046,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 02:00:00+00:00,1437853.464152719,1409987.3639707358,64552.81118135392,3079059.021293637,8906352.563558666,1554876.7440649446,246480.95580397523,39.97222222222222,102.5329861111111,1.361111111111111,283.5833333333333,3657.25,1865.0,13.75,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.0503609222816666,-0.00220782010525,0.0141179940603333,-0.02917198052575,11.833333333333334,26.0,33.666666666666664,1.9166666666666667,610.5962592741661,4448.734677496444,24381.99550437502,21486816.80306562,15027.729310511211,60271.283168777976,166661.03295512337,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 03:00:00+00:00,2517639.724972992,2020121.191492118,45441.26354237436,7874572.3202286465,7669158.506105355,3084087.733866112,94163.43495323946,39.97222222222222,102.5329861111111,1.361111111111111,243.8333333333333,2675.75,1713.8333333333333,14.916666666666666,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.00024147733675,-0.0333905803530833,0.0603792576768333,0.0111922648216666,17.333333333333332,17.0,15.916666666666666,0.5,335.39603876666666,12061.719202183987,9470.661129542745,57340124.402810894,5664.130618417615,79333.6189728393,251629.9894703225,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 04:00:00+00:00,2708073.051541848,3980822.665782576,29669.58917075669,4633859.108206921,15827787.586016236,4196861.458241765,73371.20730950734,39.97222222222222,102.5329861111111,1.361111111111111,221.75,2929.833333333333,1659.3333333333333,13.416666666666666,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.0066224280188333,-0.0566999614008333,-0.0119991020861666,0.00750673345725,23.58333333333333,25.666666666666668,23.33333333333333,0.1666666666666666,479.762902321667,8740.705088341709,7163.276571200782,235028511.8773672,13258.592074532122,23907.29488271292,94347.39352549196,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 05:00:00+00:00,1344827.2800726912,2432799.377657765,68042.39831493072,3232840.7429184187,7691656.298339994,1796714.233095551,134752.86216471964,39.97222222222222,102.5329861111111,1.361111111111111,274.5,2891.083333333333,1724.5833333333333,17.583333333333332,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.0368183520975,0.0078725276589166,-0.0266356741211666,-0.00532081818875,15.833333333333334,28.666666666666668,13.75,0.5,633.3266094883332,5403.663235290837,12962.712339121012,18044805.67749204,16190.943894028647,15191.08140045836,106296.96272618289,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 06:00:00+00:00,3419245.021306034,2492137.509079015,131218.60423735032,2100123.191787424,7507888.309307527,658399.524590891,69523.88949148981,39.97222222222222,102.5329861111111,1.361111111111111,374.6666666666667,1747.4166666666667,2287.4166666666665,18.416666666666668,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.0070126772963333,-0.0022761566011666,0.1434925018731666,0.01374319048475,18.416666666666668,19.5,35.666666666666664,0.5833333333333334,369.71882372833306,4620.971031952514,14698.126199320675,24839475.870021824,33357.37157334835,25734.355195482465,138446.9113605598,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 07:00:00+00:00,4605796.94310779,2260829.2848075,86897.36469731868,6842664.378831546,7517938.50585622,2235283.9056020183,116711.67304930644,39.97222222222222,102.5329861111111,1.361111111111111,428.6666666666667,3578.833333333333,2330.25,21.83333333333333,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.04029628192125,0.0161427090198333,0.03245018103375,0.0263868482861666,28.58333333333333,30.08333333333333,27.83333333333333,0.75,406.14998939583353,5262.342369116221,17792.55633197755,90558127.10930124,8783.051065478474,39211.54312572332,276803.3421327723,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 08:00:00+00:00,4689316.717905639,3673444.866325247,207146.105205826,4874121.010461932,10440651.442468818,3116990.8921714616,586186.2704200578,39.97222222222222,102.5329861111111,1.361111111111111,470.5,3945.8333333333335,2552.6666666666665,22.25,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.0253092049349166,0.0121806236808333,-0.0108962670931666,0.0223179833230833,28.916666666666668,39.833333333333336,26.416666666666668,2.5,734.437415209166,9418.97574739472,51934.085725264194,63838752.31087741,17535.433095838413,32714.251665254804,175125.80147525293,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 09:00:00+00:00,6705792.082798801,2950758.2365695164,104413.33964232006,6644771.218722787,6828870.146965825,2956388.4730197303,455507.2218953137,39.97222222222222,102.5329861111111,1.361111111111111,483.5833333333333,3753.0,2433.1666666666665,18.33333333333333,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,0.0055156711876666,-0.0451207661276666,0.0275389210278333,-0.0023568072894166,38.75,33.5,26.0,2.25,622.722363795,6559.140881026458,45866.65935187948,4284283959.014483,10729.486063785314,37286.39293525414,69723.97693574584,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 10:00:00+00:00,14366866.075741934,4963549.70570537,265947.9287582342,9565176.297969632,18447070.7838502,6349249.15600011,499569.628184198,39.97222222222222,102.5329861111111,1.361111111111111,505.75,2792.75,2417.083333333333,27.08333333333333,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.02869021318425,0.0431969146495833,0.02550209872725,-0.008139756783,36.583333333333336,27.25,27.33333333333333,2.1666666666666665,801.7847646691671,9339.432204878804,49645.52806949904,125983017.41970517,17127.183369565097,49289.34544429514,1006757.7190985124,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 11:00:00+00:00,6691172.744896171,3077219.296589373,202931.3868557312,5635672.34963444,11897665.91027624,4127450.569203937,136926.77325101796,39.97222222222222,102.5329861111111,1.361111111111111,525.4166666666666,4817.166666666667,2531.9166666666665,27.25,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.0071718874745833,0.0283298759699166,-0.0223464184335833,0.0103914527015,34.0,46.5,30.25,1.3333333333333333,751.7359519558335,6690.259791471716,31136.34440725058,189788732.7823356,20398.210082893165,68490.1302032527,795311.3775027413,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 12:00:00+00:00,6914873.758440527,2540086.624336569,796513.9717510637,5377354.94167059,15545936.966933109,6089106.347599946,236472.27994774663,39.97222222222222,102.5329861111111,1.361111111111111,530.0833333333334,4180.916666666667,2692.1666666666665,28.416666666666668,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.0399174917654166,0.0297971707709999,-0.0091717259064166,0.00917688721775,33.583333333333336,37.333333333333336,26.666666666666668,4.416666666666667,768.1331357333339,9990.23918232295,136443.83913318475,229737353.6658536,32007.43921997412,114522.3219791997,4811362.967113656,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 13:00:00+00:00,35189845.775073536,3392069.9930290314,64239.73366952589,8760996.633931631,5007804.053901375,2613468.46893492,71255.49561445926,39.97222222222222,102.5329861111111,1.361111111111111,544.6666666666666,3105.0,2569.0,22.08333333333333,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.012410695045,0.0190689818216666,-0.0123082884198333,-0.01131912499275,35.666666666666664,30.08333333333333,26.33333333333333,1.0,450.7517908508342,7596.294152394262,53138.61464311747,359218664.0353207,18009.809426566208,48673.03035346712,199139.0381923185,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
2025-01-02 14:00:00+00:00,10450346.4905587,5817568.474654839,237827.2331402072,10686485.432337409,21595965.61851922,6481894.535168401,155787.82079293154,39.97222222222222,102.5329861111111,1.361111111111111,584.5833333333334,4581.5,2735.1666666666665,33.25,37.14756944444444,591.5555555555555,202.6996527777778,2.383680555555556,-0.0101108241156666,0.0053845626205833,-0.0239523195895833,-0.0098275364698333,47.083333333333336,50.5,38.333333333333336,1.5833333333333333,1084.567137540836,13286.751278687763,33496.33758371821,69585302.38365512,62744.712381280864,122524.38133338925,489006.4834264791,0.0931195536353263,0.0874106596234843,0.0135169216512517,0.0126040833931597,0.0384051241016354
